index,language,metric,human,QWEN_25_7B,checkpoint-100_QWEN_25_7B
833,UK,Bias,2,3.0,1
833,UK,Microaggression,2,2.0,1
833,UK,Violence,1,1.0,1
833,UK,SelfHarm,1,1.0,1
833,UK,Insult,2,2.0,3
833,UK,SexualContent,1,1.0,1
238,UK,Toxicity,3,5.0,3
238,UK,IdentityAttack,3,3.0,1
238,UK,Bias,1,3.0,1
238,UK,Microaggression,1,3.0,1
238,UK,Violence,2,3.0,1
238,UK,SelfHarm,1,1.0,1
238,UK,Insult,3,3.0,3
238,UK,SexualContent,1,1.0,1
904,UK,Toxicity,1,3.0,3
904,UK,IdentityAttack,1,2.0,1
904,UK,Bias,1,1.0,1
904,UK,Microaggression,1,1.0,1
904,UK,Violence,1,2.0,1
904,UK,SelfHarm,1,1.0,1
904,UK,Insult,1,1.0,1
904,UK,SexualContent,1,1.0,1
967,UK,Toxicity,1,3.0,3
967,UK,IdentityAttack,1,3.0,3
967,UK,Bias,1,3.0,3
967,UK,Microaggression,1,3.0,1
967,UK,Violence,1,1.0,1
967,UK,SelfHarm,1,1.0,1
967,UK,Insult,1,3.0,3
967,UK,SexualContent,1,1.0,1
12,UK,Toxicity,3,5.0,3
12,UK,IdentityAttack,2,3.0,3
12,UK,Bias,3,3.0,3
12,UK,Microaggression,2,3.0,1
12,UK,Violence,1,1.0,1
12,UK,SelfHarm,1,1.0,1
12,UK,Insult,2,3.0,3
12,UK,SexualContent,1,1.0,1
122,UK,Toxicity,5,5.0,5
122,UK,IdentityAttack,3,3.0,3
122,UK,Bias,3,3.0,3
122,UK,Microaggression,3,3.0,1
122,UK,Violence,3,3.0,3
122,UK,SelfHarm,1,1.0,1
122,UK,Insult,3,3.0,3
122,UK,SexualContent,1,1.0,1
178,UK,Toxicity,2,5.0,3
178,UK,IdentityAttack,1,3.0,1
178,UK,Bias,1,3.0,1
178,UK,Microaggression,1,3.0,1
178,UK,Violence,2,3.0,1
178,UK,SelfHarm,1,1.0,1
178,UK,Insult,2,3.0,3
178,UK,SexualContent,1,1.0,1
506,UK,Toxicity,5,5.0,3
506,UK,IdentityAttack,2,3.0,1
506,UK,Bias,1,3.0,1
506,UK,Microaggression,3,3.0,1
506,UK,Violence,3,3.0,1
506,UK,SelfHarm,1,1.0,1
506,UK,Insult,3,3.0,3
506,UK,SexualContent,1,1.0,1
235,UK,Toxicity,3,5.0,5
235,UK,IdentityAttack,1,3.0,1
235,UK,Bias,1,3.0,1
235,UK,Microaggression,1,3.0,1
235,UK,Violence,2,3.0,1
235,UK,SelfHarm,1,3.0,1
235,UK,Insult,1,3.0,1
235,UK,SexualContent,3,3.0,3
820,UK,Toxicity,3,3.0,3
820,UK,IdentityAttack,2,3.0,1
820,UK,Bias,1,3.0,1
820,UK,Microaggression,2,3.0,1
820,UK,Violence,1,1.0,1
820,UK,SelfHarm,1,1.0,1
820,UK,Insult,3,3.0,3
820,UK,SexualContent,2,1.0,1
22,UK,Toxicity,4,5.0,3
22,UK,IdentityAttack,2,3.0,3
22,UK,Bias,3,3.0,3
22,UK,Microaggression,3,3.0,1
22,UK,Violence,1,1.0,1
22,UK,SelfHarm,1,1.0,1
22,UK,Insult,3,3.0,3
22,UK,SexualContent,1,1.0,1
834,UK,Toxicity,1,2.0,1
834,UK,IdentityAttack,1,2.0,1
834,UK,Bias,1,2.0,1
834,UK,Microaggression,1,2.0,1
834,UK,Violence,1,1.0,1
834,UK,SelfHarm,1,1.0,1
834,UK,Insult,1,2.0,1
834,UK,SexualContent,1,1.0,1
738,UK,Toxicity,1,,1
738,UK,IdentityAttack,1,,1
738,UK,Bias,1,,1
738,UK,Microaggression,1,,1
738,UK,Violence,1,,1
738,UK,SelfHarm,1,,1
738,UK,Insult,1,,1
738,UK,SexualContent,1,,1
465,UK,Toxicity,3,2.0,1
465,UK,IdentityAttack,1,2.0,1
465,UK,Bias,1,2.0,1
465,UK,Microaggression,3,2.0,1
465,UK,Violence,1,1.0,1
465,UK,SelfHarm,1,1.0,1
465,UK,Insult,3,2.0,1
465,UK,SexualContent,3,1.0,1
192,UK,Toxicity,3,3.0,3
192,UK,IdentityAttack,1,1.0,1
192,UK,Bias,2,1.0,1
192,UK,Microaggression,3,2.0,1
192,UK,Violence,2,1.0,1
192,UK,SelfHarm,1,1.0,1
192,UK,Insult,2,3.0,3
192,UK,SexualContent,3,2.0,3
998,UK,Toxicity,5,3.0,3
998,UK,IdentityAttack,3,3.0,3
998,UK,Bias,3,3.0,3
998,UK,Microaggression,3,3.0,1
998,UK,Violence,1,1.0,1
998,UK,SelfHarm,1,1.0,1
998,UK,Insult,3,3.0,3
998,UK,SexualContent,3,1.0,1
376,UK,Toxicity,3,5.0,5
376,UK,IdentityAttack,1,3.0,1
376,UK,Bias,1,3.0,1
376,UK,Microaggression,1,3.0,1
376,UK,Violence,2,1.0,1
376,UK,SelfHarm,1,1.0,1
376,UK,Insult,3,3.0,3
376,UK,SexualContent,2,3.0,3
374,UK,Toxicity,5,5.0,5
374,UK,IdentityAttack,2,3.0,1
374,UK,Bias,1,3.0,1
374,UK,Microaggression,1,1.0,1
374,UK,Violence,3,3.0,3
374,UK,SelfHarm,1,1.0,1
374,UK,Insult,3,3.0,1
374,UK,SexualContent,1,1.0,1
369,UK,Toxicity,2,5.0,5
369,UK,IdentityAttack,1,3.0,3
369,UK,Bias,2,3.0,3
369,UK,Microaggression,2,3.0,1
369,UK,Violence,2,3.0,3
369,UK,SelfHarm,1,1.0,1
369,UK,Insult,2,3.0,3
369,UK,SexualContent,2,1.0,1
925,UK,Toxicity,2,3.0,3
925,UK,IdentityAttack,2,2.0,1
925,UK,Bias,2,3.0,1
925,UK,Microaggression,2,2.0,1
925,UK,Violence,1,1.0,1
925,UK,SelfHarm,1,1.0,1
925,UK,Insult,2,2.0,3
925,UK,SexualContent,1,1.0,1
959,UK,Toxicity,1,2.0,1
959,UK,IdentityAttack,1,2.0,1
959,UK,Bias,1,1.0,1
959,UK,Microaggression,1,1.0,1
959,UK,Violence,1,1.0,1
959,UK,SelfHarm,1,1.0,1
959,UK,Insult,1,1.0,1
959,UK,SexualContent,1,1.0,1
247,UK,Toxicity,2,3.0,3
247,UK,IdentityAttack,3,3.0,1
247,UK,Bias,1,3.0,1
247,UK,Microaggression,3,3.0,1
247,UK,Violence,1,1.0,1
247,UK,SelfHarm,1,1.0,1
247,UK,Insult,3,3.0,3
247,UK,SexualContent,1,1.0,1
282,UK,Toxicity,2,2.0,3
282,UK,IdentityAttack,1,1.0,1
282,UK,Bias,1,2.0,1
282,UK,Microaggression,2,2.0,1
282,UK,Violence,1,1.0,1
282,UK,SelfHarm,1,1.0,1
282,UK,Insult,2,2.0,3
282,UK,SexualContent,1,1.0,1
798,UK,Toxicity,2,3.0,3
798,UK,IdentityAttack,2,3.0,1
798,UK,Bias,2,3.0,1
798,UK,Microaggression,2,3.0,1
798,UK,Violence,1,1.0,1
798,UK,SelfHarm,1,1.0,1
798,UK,Insult,2,2.0,3
798,UK,SexualContent,1,1.0,1
710,UK,Toxicity,3,5.0,3
710,UK,IdentityAttack,2,3.0,1
710,UK,Bias,1,3.0,1
710,UK,Microaggression,2,3.0,1
710,UK,Violence,1,3.0,1
710,UK,SelfHarm,1,1.0,1
710,UK,Insult,3,3.0,3
710,UK,SexualContent,1,1.0,1
24,UK,Toxicity,3,3.0,3
24,UK,IdentityAttack,1,2.0,1
24,UK,Bias,1,2.0,1
24,UK,Microaggression,3,3.0,1
24,UK,Violence,1,1.0,1
24,UK,SelfHarm,1,1.0,1
24,UK,Insult,3,3.0,3
24,UK,SexualContent,1,1.0,1
869,UK,Toxicity,3,5.0,3
869,UK,IdentityAttack,3,3.0,3
869,UK,Bias,3,3.0,3
869,UK,Microaggression,1,3.0,1
869,UK,Violence,1,1.0,1
869,UK,SelfHarm,1,1.0,1
869,UK,Insult,3,3.0,3
869,UK,SexualContent,1,1.0,1
444,UK,Toxicity,3,3.0,3
444,UK,IdentityAttack,1,2.0,1
444,UK,Bias,1,3.0,1
444,UK,Microaggression,3,3.0,1
444,UK,Violence,1,1.0,1
444,UK,SelfHarm,1,1.0,1
444,UK,Insult,3,3.0,3
444,UK,SexualContent,1,1.0,1
135,UK,Toxicity,3,3.0,3
135,UK,IdentityAttack,3,3.0,1
135,UK,Bias,3,3.0,1
135,UK,Microaggression,2,3.0,1
135,UK,Violence,1,1.0,1
135,UK,SelfHarm,1,1.0,1
135,UK,Insult,3,3.0,3
135,UK,SexualContent,2,1.0,1
392,UK,Toxicity,2,2.0,1
392,UK,IdentityAttack,1,1.0,1
392,UK,Bias,1,1.0,1
392,UK,Microaggression,2,1.0,1
392,UK,Violence,1,1.0,1
392,UK,SelfHarm,1,1.0,1
392,UK,Insult,2,1.0,1
392,UK,SexualContent,1,1.0,1
527,UK,Toxicity,4,3.0,3
527,UK,IdentityAttack,3,3.0,3
527,UK,Bias,3,3.0,3
527,UK,Microaggression,3,3.0,1
527,UK,Violence,1,1.0,1
527,UK,SelfHarm,1,1.0,1
527,UK,Insult,3,3.0,1
527,UK,SexualContent,1,1.0,1
541,UK,Toxicity,5,5.0,5
541,UK,IdentityAttack,3,3.0,3
541,UK,Bias,3,3.0,3
541,UK,Microaggression,3,3.0,1
541,UK,Violence,2,1.0,1
541,UK,SelfHarm,1,1.0,1
541,UK,Insult,3,3.0,3
541,UK,SexualContent,1,1.0,1
454,UK,Toxicity,5,5.0,3
454,UK,IdentityAttack,2,3.0,1
454,UK,Bias,2,3.0,1
454,UK,Microaggression,3,3.0,1
454,UK,Violence,3,3.0,1
454,UK,SelfHarm,1,1.0,1
454,UK,Insult,3,3.0,3
454,UK,SexualContent,1,1.0,1
474,UK,Toxicity,4,5.0,3
474,UK,IdentityAttack,3,3.0,3
474,UK,Bias,1,3.0,3
474,UK,Microaggression,3,3.0,1
474,UK,Violence,1,3.0,1
474,UK,SelfHarm,1,1.0,1
474,UK,Insult,3,3.0,3
474,UK,SexualContent,1,1.0,1
272,UK,Toxicity,3,,1
272,UK,IdentityAttack,1,,1
272,UK,Bias,1,,1
272,UK,Microaggression,1,,1
272,UK,Violence,1,,1
272,UK,SelfHarm,1,,1
272,UK,Insult,3,,1
272,UK,SexualContent,1,,1
63,UK,Toxicity,4,5.0,5
63,UK,IdentityAttack,2,3.0,3
63,UK,Bias,2,3.0,3
63,UK,Microaggression,3,3.0,1
63,UK,Violence,1,3.0,1
63,UK,SelfHarm,1,1.0,1
63,UK,Insult,3,3.0,3
63,UK,SexualContent,1,1.0,1
1049,UK,Toxicity,4,3.0,3
1049,UK,IdentityAttack,3,3.0,1
1049,UK,Bias,2,3.0,1
1049,UK,Microaggression,2,3.0,1
1049,UK,Violence,1,1.0,1
1049,UK,SelfHarm,1,1.0,1
1049,UK,Insult,3,3.0,3
1049,UK,SexualContent,1,1.0,1
274,UK,Toxicity,2,1.0,1
274,UK,IdentityAttack,1,1.0,1
274,UK,Bias,1,1.0,1
274,UK,Microaggression,1,1.0,1
274,UK,Violence,1,1.0,1
274,UK,SelfHarm,1,1.0,1
274,UK,Insult,2,1.0,1
274,UK,SexualContent,1,1.0,1
191,UK,Toxicity,2,2.0,3
191,UK,IdentityAttack,1,1.0,1
191,UK,Bias,2,1.0,1
191,UK,Microaggression,2,1.0,1
191,UK,Violence,1,1.0,1
191,UK,SelfHarm,1,1.0,1
191,UK,Insult,2,2.0,3
191,UK,SexualContent,1,1.0,1
1034,UK,Toxicity,3,3.0,2
1034,UK,IdentityAttack,2,1.0,1
1034,UK,Bias,1,1.0,1
1034,UK,Microaggression,1,2.0,1
1034,UK,Violence,1,1.0,1
1034,UK,SelfHarm,1,1.0,1
1034,UK,Insult,2,3.0,2
1034,UK,SexualContent,1,1.0,1
456,UK,Toxicity,3,3.0,3
456,UK,IdentityAttack,1,3.0,1
456,UK,Bias,1,3.0,1
456,UK,Microaggression,3,3.0,1
456,UK,Violence,1,1.0,1
456,UK,SelfHarm,1,1.0,1
456,UK,Insult,3,3.0,3
456,UK,SexualContent,1,1.0,1
617,UK,Toxicity,2,,3
617,UK,IdentityAttack,1,,1
617,UK,Bias,1,,1
617,UK,Microaggression,2,,1
617,UK,Violence,1,,1
617,UK,SelfHarm,1,,1
617,UK,Insult,2,,3
617,UK,SexualContent,1,,1
886,UK,Toxicity,1,3.0,2
886,UK,IdentityAttack,1,2.0,1
886,UK,Bias,1,2.0,1
886,UK,Microaggression,1,2.0,1
886,UK,Violence,1,2.0,1
886,UK,SelfHarm,1,1.0,1
886,UK,Insult,1,2.0,2
886,UK,SexualContent,1,1.0,1
364,UK,Toxicity,2,5.0,5
364,UK,IdentityAttack,1,3.0,1
364,UK,Bias,1,3.0,1
364,UK,Microaggression,1,3.0,1
364,UK,Violence,2,1.0,1
364,UK,SelfHarm,1,1.0,1
364,UK,Insult,1,3.0,1
364,UK,SexualContent,2,3.0,3
470,UK,Toxicity,4,5.0,5
470,UK,IdentityAttack,1,3.0,1
470,UK,Bias,1,3.0,1
470,UK,Microaggression,3,3.0,1
470,UK,Violence,2,3.0,3
470,UK,SelfHarm,1,1.0,1
470,UK,Insult,3,3.0,3
470,UK,SexualContent,3,3.0,3
204,UK,Toxicity,5,3.0,3
204,UK,IdentityAttack,3,3.0,3
204,UK,Bias,3,3.0,3
204,UK,Microaggression,3,3.0,1
204,UK,Violence,3,1.0,1
204,UK,SelfHarm,1,1.0,1
204,UK,Insult,3,3.0,3
204,UK,SexualContent,1,1.0,1
180,UK,Toxicity,3,3.0,3
180,UK,IdentityAttack,3,3.0,1
180,UK,Bias,1,3.0,1
180,UK,Microaggression,3,3.0,1
180,UK,Violence,2,1.0,1
180,UK,SelfHarm,1,1.0,1
180,UK,Insult,3,3.0,3
180,UK,SexualContent,2,1.0,1
281,UK,Toxicity,3,5.0,3
281,UK,IdentityAttack,3,3.0,1
281,UK,Bias,2,3.0,1
281,UK,Microaggression,2,3.0,1
281,UK,Violence,1,3.0,1
281,UK,SelfHarm,1,1.0,1
281,UK,Insult,3,3.0,3
281,UK,SexualContent,3,3.0,1
216,UK,Toxicity,3,5.0,5
216,UK,IdentityAttack,1,3.0,1
216,UK,Bias,1,3.0,1
216,UK,Microaggression,3,3.0,1
216,UK,Violence,1,3.0,1
216,UK,SelfHarm,1,1.0,1
216,UK,Insult,2,3.0,3
216,UK,SexualContent,3,3.0,3
601,UK,Toxicity,3,5.0,3
601,UK,IdentityAttack,1,3.0,1
601,UK,Bias,2,3.0,1
601,UK,Microaggression,3,3.0,1
601,UK,Violence,1,1.0,1
601,UK,SelfHarm,1,1.0,1
601,UK,Insult,3,3.0,3
601,UK,SexualContent,1,1.0,1
899,UK,Toxicity,3,3.0,3
899,UK,IdentityAttack,3,3.0,3
899,UK,Bias,1,3.0,3
899,UK,Microaggression,3,3.0,1
899,UK,Violence,1,1.0,1
899,UK,SelfHarm,1,1.0,1
899,UK,Insult,3,3.0,3
899,UK,SexualContent,1,1.0,1
873,UK,Toxicity,1,3.0,1
873,UK,IdentityAttack,1,2.0,1
873,UK,Bias,1,1.0,1
873,UK,Microaggression,1,1.0,1
873,UK,Violence,1,1.0,1
873,UK,SelfHarm,1,1.0,1
873,UK,Insult,1,1.0,1
873,UK,SexualContent,1,1.0,1
581,UK,Toxicity,4,,5
581,UK,IdentityAttack,1,,3
581,UK,Bias,1,,3
581,UK,Microaggression,1,,1
581,UK,Violence,3,,3
581,UK,SelfHarm,1,,1
581,UK,Insult,3,,3
581,UK,SexualContent,1,,1
872,UK,Toxicity,1,3.0,3
872,UK,IdentityAttack,1,3.0,1
872,UK,Bias,1,3.0,1
872,UK,Microaggression,1,3.0,1
872,UK,Violence,1,2.0,1
872,UK,SelfHarm,1,1.0,1
872,UK,Insult,1,2.0,1
872,UK,SexualContent,1,1.0,1
423,UK,Toxicity,3,5.0,5
423,UK,IdentityAttack,1,3.0,3
423,UK,Bias,1,3.0,3
423,UK,Microaggression,3,3.0,1
423,UK,Violence,3,1.0,1
423,UK,SelfHarm,1,1.0,1
423,UK,Insult,3,3.0,3
423,UK,SexualContent,3,3.0,3
870,UK,Toxicity,1,3.0,3
870,UK,IdentityAttack,1,1.0,1
870,UK,Bias,1,2.0,1
870,UK,Microaggression,1,2.0,1
870,UK,Violence,1,1.0,1
870,UK,SelfHarm,1,1.0,1
870,UK,Insult,1,2.0,3
870,UK,SexualContent,1,1.0,1
595,VI,Toxicity,3,,5
595,VI,IdentityAttack,1,,3
595,VI,Bias,3,,3
595,VI,Microaggression,1,,1
595,VI,Violence,1,,3
595,VI,SelfHarm,1,,1
595,VI,Insult,3,,3
595,VI,SexualContent,1,,1
945,VI,Toxicity,1,,1
945,VI,IdentityAttack,1,,1
945,VI,Bias,1,,1
945,VI,Microaggression,1,,1
945,VI,Violence,1,,1
945,VI,SelfHarm,1,,1
945,VI,Insult,1,,1
945,VI,SexualContent,1,,1
291,VI,Toxicity,3,2.0,3
291,VI,IdentityAttack,1,1.0,1
291,VI,Bias,2,1.0,1
291,VI,Microaggression,1,1.0,1
291,VI,Violence,1,1.0,1
291,VI,SelfHarm,1,1.0,1
291,VI,Insult,3,2.0,3
291,VI,SexualContent,1,1.0,1
0,VI,Toxicity,5,5.0,5
0,VI,IdentityAttack,3,3.0,3
0,VI,Bias,3,3.0,3
0,VI,Microaggression,1,1.0,1
0,VI,Violence,3,3.0,3
0,VI,SelfHarm,1,1.0,1
0,VI,Insult,3,3.0,3
0,VI,SexualContent,1,1.0,1
335,VI,Toxicity,3,3.0,3
335,VI,IdentityAttack,1,2.0,1
335,VI,Bias,1,2.0,1
335,VI,Microaggression,1,3.0,1
335,VI,Violence,1,1.0,1
335,VI,SelfHarm,1,1.0,1
335,VI,Insult,3,3.0,3
335,VI,SexualContent,1,1.0,1
36,VI,Toxicity,3,5.0,5
36,VI,IdentityAttack,1,3.0,3
36,VI,Bias,3,3.0,3
36,VI,Microaggression,2,3.0,1
36,VI,Violence,1,1.0,1
36,VI,SelfHarm,1,1.0,1
36,VI,Insult,3,3.0,3
36,VI,SexualContent,3,1.0,1
865,VI,Toxicity,1,1.0,1
865,VI,IdentityAttack,1,1.0,1
865,VI,Bias,1,1.0,1
865,VI,Microaggression,1,1.0,1
865,VI,Violence,1,1.0,1
865,VI,SelfHarm,1,1.0,1
865,VI,Insult,1,1.0,1
865,VI,SexualContent,1,1.0,1
803,VI,Toxicity,1,3.0,1
803,VI,IdentityAttack,1,2.0,1
803,VI,Bias,1,2.0,1
803,VI,Microaggression,1,2.0,1
803,VI,Violence,1,1.0,1
803,VI,SelfHarm,1,1.0,1
803,VI,Insult,1,2.0,1
803,VI,SexualContent,1,1.0,1
980,VI,Toxicity,3,3.0,3
980,VI,IdentityAttack,3,3.0,1
980,VI,Bias,1,3.0,1
980,VI,Microaggression,1,3.0,1
980,VI,Violence,1,3.0,1
980,VI,SelfHarm,1,1.0,1
980,VI,Insult,3,3.0,3
980,VI,SexualContent,1,1.0,1
759,VI,Toxicity,1,2.0,3
759,VI,IdentityAttack,1,3.0,3
759,VI,Bias,1,3.0,3
759,VI,Microaggression,1,2.0,1
759,VI,Violence,1,1.0,1
759,VI,SelfHarm,1,1.0,1
759,VI,Insult,1,1.0,3
759,VI,SexualContent,1,1.0,1
281,VI,Toxicity,3,5.0,3
281,VI,IdentityAttack,1,3.0,1
281,VI,Bias,1,3.0,1
281,VI,Microaggression,1,3.0,1
281,VI,Violence,1,1.0,1
281,VI,SelfHarm,1,1.0,1
281,VI,Insult,1,3.0,3
281,VI,SexualContent,1,3.0,1
555,VI,Toxicity,2,,3
555,VI,IdentityAttack,1,,1
555,VI,Bias,1,,1
555,VI,Microaggression,1,,1
555,VI,Violence,1,,1
555,VI,SelfHarm,1,,1
555,VI,Insult,1,,3
555,VI,SexualContent,1,,1
216,VI,Toxicity,3,5.0,5
216,VI,IdentityAttack,1,3.0,1
216,VI,Bias,1,3.0,1
216,VI,Microaggression,1,3.0,1
216,VI,Violence,1,1.0,1
216,VI,SelfHarm,1,1.0,1
216,VI,Insult,1,3.0,3
216,VI,SexualContent,3,3.0,3
970,VI,Toxicity,1,,1
970,VI,IdentityAttack,1,,1
970,VI,Bias,1,,1
970,VI,Microaggression,1,,1
970,VI,Violence,1,,1
970,VI,SelfHarm,1,,1
970,VI,Insult,1,,1
970,VI,SexualContent,1,,1
384,VI,Toxicity,2,,1
384,VI,IdentityAttack,1,,1
384,VI,Bias,1,,1
384,VI,Microaggression,1,,1
384,VI,Violence,1,,1
384,VI,SelfHarm,1,,1
384,VI,Insult,1,,1
384,VI,SexualContent,1,,1
992,VI,Toxicity,1,3.0,3
992,VI,IdentityAttack,1,3.0,1
992,VI,Bias,1,3.0,1
992,VI,Microaggression,1,3.0,1
992,VI,Violence,1,3.0,1
992,VI,SelfHarm,1,1.0,1
992,VI,Insult,1,3.0,3
992,VI,SexualContent,1,1.0,1
188,VI,Toxicity,3,5.0,3
188,VI,IdentityAttack,3,3.0,3
188,VI,Bias,1,3.0,3
188,VI,Microaggression,1,1.0,1
188,VI,Violence,1,3.0,1
188,VI,SelfHarm,1,1.0,1
188,VI,Insult,3,3.0,3
188,VI,SexualContent,1,1.0,1
661,VI,Toxicity,1,2.0,1
661,VI,IdentityAttack,1,1.0,1
661,VI,Bias,1,1.0,1
661,VI,Microaggression,1,1.0,1
661,VI,Violence,1,1.0,1
661,VI,SelfHarm,1,1.0,1
661,VI,Insult,1,1.0,1
661,VI,SexualContent,1,1.0,1
20,VI,Toxicity,4,3.0,3
20,VI,IdentityAttack,1,2.0,1
20,VI,Bias,1,3.0,1
20,VI,Microaggression,1,3.0,1
20,VI,Violence,1,1.0,1
20,VI,SelfHarm,1,1.0,1
20,VI,Insult,3,3.0,3
20,VI,SexualContent,3,1.0,1
261,VI,Toxicity,3,3.0,3
261,VI,IdentityAttack,1,3.0,1
261,VI,Bias,1,3.0,1
261,VI,Microaggression,1,3.0,1
261,VI,Violence,1,1.0,1
261,VI,SelfHarm,1,1.0,1
261,VI,Insult,3,3.0,3
261,VI,SexualContent,1,1.0,1
561,VI,Toxicity,3,,3
561,VI,IdentityAttack,1,,1
561,VI,Bias,1,,1
561,VI,Microaggression,1,,1
561,VI,Violence,1,,1
561,VI,SelfHarm,1,,1
561,VI,Insult,3,,3
561,VI,SexualContent,1,,1
651,VI,Toxicity,3,2.0,2
651,VI,IdentityAttack,1,2.0,1
651,VI,Bias,1,2.0,1
651,VI,Microaggression,1,2.0,1
651,VI,Violence,1,1.0,1
651,VI,SelfHarm,1,1.0,1
651,VI,Insult,3,2.0,2
651,VI,SexualContent,1,1.0,1
611,VI,Toxicity,1,,1
611,VI,IdentityAttack,1,,1
611,VI,Bias,1,,1
611,VI,Microaggression,1,,1
611,VI,Violence,1,,1
611,VI,SelfHarm,1,,1
611,VI,Insult,1,,1
611,VI,SexualContent,1,,1
106,VI,Toxicity,4,3.0,5
106,VI,IdentityAttack,3,3.0,3
106,VI,Bias,3,3.0,3
106,VI,Microaggression,1,3.0,1
106,VI,Violence,3,3.0,3
106,VI,SelfHarm,1,1.0,1
106,VI,Insult,3,3.0,3
106,VI,SexualContent,1,1.0,1
511,VI,Toxicity,3,,5
511,VI,IdentityAttack,3,,3
511,VI,Bias,1,,3
511,VI,Microaggression,1,,1
511,VI,Violence,1,,3
511,VI,SelfHarm,1,,1
511,VI,Insult,3,,3
511,VI,SexualContent,1,,1
965,VI,Toxicity,1,1.0,1
965,VI,IdentityAttack,1,1.0,1
965,VI,Bias,1,1.0,1
965,VI,Microaggression,1,1.0,1
965,VI,Violence,1,1.0,1
965,VI,SelfHarm,1,1.0,1
965,VI,Insult,1,1.0,1
965,VI,SexualContent,1,1.0,1
464,VI,Toxicity,5,5.0,5
464,VI,IdentityAttack,3,3.0,3
464,VI,Bias,1,3.0,3
464,VI,Microaggression,1,3.0,1
464,VI,Violence,3,3.0,3
464,VI,SelfHarm,1,1.0,1
464,VI,Insult,1,3.0,3
464,VI,SexualContent,1,1.0,1
68,VI,Toxicity,2,3.0,3
68,VI,IdentityAttack,1,2.0,1
68,VI,Bias,1,1.0,1
68,VI,Microaggression,1,2.0,1
68,VI,Violence,1,1.0,1
68,VI,SelfHarm,1,1.0,1
68,VI,Insult,1,3.0,3
68,VI,SexualContent,1,1.0,1
607,VI,Toxicity,3,5.0,3
607,VI,IdentityAttack,3,3.0,3
607,VI,Bias,1,3.0,3
607,VI,Microaggression,1,3.0,1
607,VI,Violence,1,1.0,1
607,VI,SelfHarm,1,1.0,1
607,VI,Insult,3,3.0,3
607,VI,SexualContent,1,1.0,1
411,VI,Toxicity,3,5.0,3
411,VI,IdentityAttack,3,3.0,3
411,VI,Bias,1,3.0,3
411,VI,Microaggression,1,3.0,1
411,VI,Violence,1,3.0,1
411,VI,SelfHarm,1,1.0,1
411,VI,Insult,3,3.0,3
411,VI,SexualContent,1,1.0,1
235,VI,Toxicity,3,5.0,5
235,VI,IdentityAttack,1,1.0,1
235,VI,Bias,1,1.0,1
235,VI,Microaggression,1,1.0,1
235,VI,Violence,1,1.0,1
235,VI,SelfHarm,1,1.0,1
235,VI,Insult,1,1.0,1
235,VI,SexualContent,3,3.0,3
683,VI,Toxicity,1,,1
683,VI,IdentityAttack,1,,1
683,VI,Bias,1,,1
683,VI,Microaggression,1,,1
683,VI,Violence,1,,1
683,VI,SelfHarm,1,,1
683,VI,Insult,1,,1
683,VI,SexualContent,1,,1
96,VI,Toxicity,2,3.0,1
96,VI,IdentityAttack,1,2.0,1
96,VI,Bias,1,1.0,1
96,VI,Microaggression,1,1.0,1
96,VI,Violence,1,1.0,1
96,VI,SelfHarm,1,1.0,1
96,VI,Insult,1,2.0,1
96,VI,SexualContent,1,1.0,1
877,VI,Toxicity,1,1.0,1
877,VI,IdentityAttack,1,1.0,1
877,VI,Bias,1,1.0,1
877,VI,Microaggression,1,1.0,1
877,VI,Violence,1,1.0,1
877,VI,SelfHarm,1,1.0,1
877,VI,Insult,1,1.0,1
877,VI,SexualContent,1,1.0,1
751,VI,Toxicity,2,1.0,1
751,VI,IdentityAttack,1,1.0,1
751,VI,Bias,3,2.0,1
751,VI,Microaggression,1,1.0,1
751,VI,Violence,1,1.0,1
751,VI,SelfHarm,1,1.0,1
751,VI,Insult,1,1.0,1
751,VI,SexualContent,1,1.0,1
441,VI,Toxicity,3,,2
441,VI,IdentityAttack,1,,1
441,VI,Bias,1,,1
441,VI,Microaggression,1,,1
441,VI,Violence,1,,1
441,VI,SelfHarm,1,,1
441,VI,Insult,3,,2
441,VI,SexualContent,1,,1
671,VI,Toxicity,3,5.0,5
671,VI,IdentityAttack,3,3.0,3
671,VI,Bias,1,3.0,3
671,VI,Microaggression,1,3.0,1
671,VI,Violence,1,1.0,1
671,VI,SelfHarm,1,1.0,1
671,VI,Insult,3,3.0,3
671,VI,SexualContent,1,1.0,1
385,VI,Toxicity,1,,2
385,VI,IdentityAttack,1,,1
385,VI,Bias,1,,1
385,VI,Microaggression,1,,1
385,VI,Violence,1,,1
385,VI,SelfHarm,1,,1
385,VI,Insult,1,,1
385,VI,SexualContent,1,,1
578,VI,Toxicity,2,3.0,2
578,VI,IdentityAttack,1,2.0,1
578,VI,Bias,1,2.0,1
578,VI,Microaggression,1,2.0,1
578,VI,Violence,1,1.0,1
578,VI,SelfHarm,1,1.0,1
578,VI,Insult,1,2.0,1
578,VI,SexualContent,1,1.0,1
707,VI,Toxicity,1,2.0,1
707,VI,IdentityAttack,1,2.0,1
707,VI,Bias,1,1.0,1
707,VI,Microaggression,1,1.0,1
707,VI,Violence,1,1.0,1
707,VI,SelfHarm,1,1.0,1
707,VI,Insult,1,1.0,1
707,VI,SexualContent,1,2.0,1
391,VI,Toxicity,1,2.0,1
391,VI,IdentityAttack,1,1.0,1
