index,language,metric,human,QWEN_25_7B,checkpoint-100_QWEN_25_7B,checkpoint-200_QWEN_25_7B,checkpoint-300_QWEN_25_7B,checkpoint-400_QWEN_25_7B,checkpoint-500_QWEN_25_7B,checkpoint-1000_QWEN_25_7B
365,ZH,Insult,3,3.0,2.0,3.0,2.0,2.0,2.0,2
365,ZH,Insult,3,2.0,2.0,3.0,2.0,2.0,2.0,2
365,ZH,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
188,ZH,Toxicity,2,,,,,,,3
188,ZH,IdentityAttack,3,,,,,,,3
188,ZH,Bias,2,,,,,,,3
188,ZH,Microaggression,1,,,,,,,1
188,ZH,Violence,1,,,,,,,1
188,ZH,SelfHarm,1,,,,,,,1
188,ZH,Insult,2,,,,,,,3
188,ZH,SexualContent,1,,,,,,,1
824,ZH,Toxicity,1,1.0,,,,,,1
824,ZH,IdentityAttack,1,1.0,,,,,,1
824,ZH,Bias,1,1.0,,,,,,1
824,ZH,Microaggression,1,1.0,,,,,,1
824,ZH,Violence,1,1.0,,,,,,1
824,ZH,SelfHarm,1,1.0,,,,,,1
824,ZH,Insult,1,1.0,,,,,,1
824,ZH,SexualContent,1,1.0,,,,,,1
116,ZH,Toxicity,2,2.0,,,,,,3
116,ZH,IdentityAttack,1,2.0,,,,,,1
116,ZH,Bias,1,2.0,,,,,,1
116,ZH,Microaggression,1,2.0,,,,,,1
116,ZH,Violence,1,1.0,,,,,,1
116,ZH,SelfHarm,1,1.0,,,,,,1
116,ZH,Insult,2,2.0,,,,,,3
116,ZH,SexualContent,1,1.0,,,,,,1
247,ZH,Toxicity,3,,3.0,,3.0,3.0,3.0,3
247,ZH,IdentityAttack,1,,3.0,,3.0,3.0,3.0,3
247,ZH,Bias,1,,3.0,,1.0,1.0,1.0,1
247,ZH,Microaggression,1,,1.0,,1.0,1.0,1.0,1
247,ZH,Violence,1,,1.0,,1.0,1.0,1.0,1
247,ZH,SelfHarm,1,,1.0,,1.0,1.0,1.0,1
247,ZH,Insult,3,,3.0,,3.0,3.0,3.0,3
247,ZH,SexualContent,1,,1.0,,1.0,1.0,1.0,1
172,ZH,Toxicity,2,3.0,,,,,,2
172,ZH,IdentityAttack,1,3.0,,,,,,1
172,ZH,Bias,1,3.0,,,,,,1
172,ZH,Microaggression,1,3.0,,,,,,1
172,ZH,Violence,1,1.0,,,,,,1
172,ZH,SelfHarm,1,1.0,,,,,,1
172,ZH,Insult,2,3.0,,,,,,2
172,ZH,SexualContent,1,1.0,,,,,,1
589,ZH,Toxicity,3,,3.0,,3.0,,,3
589,ZH,Toxicity,3,,3.0,,3.0,,,2
589,ZH,IdentityAttack,1,,1.0,,1.0,,,1
589,ZH,Bias,1,,1.0,,1.0,,,1
589,ZH,Microaggression,1,,1.0,,1.0,,,1
589,ZH,Violence,1,,1.0,,1.0,,,1
589,ZH,SelfHarm,1,,1.0,,1.0,,,1
589,ZH,Insult,3,,3.0,,3.0,,,3
589,ZH,Insult,3,,3.0,,3.0,,,2
589,ZH,SexualContent,1,,1.0,,1.0,,,1
290,ZH,Toxicity,2,2.0,,,,,,1
290,ZH,IdentityAttack,1,2.0,,,,,,1
290,ZH,Bias,1,2.0,,,,,,1
290,ZH,Microaggression,1,2.0,,,,,,1
290,ZH,Violence,1,1.0,,,,,,1
290,ZH,SelfHarm,1,1.0,,,,,,1
290,ZH,Insult,2,1.0,,,,,,1
290,ZH,SexualContent,1,1.0,,,,,,1
178,ZH,Toxicity,2,2.0,1.0,1.0,1.0,1.0,1.0,2
178,ZH,Toxicity,2,2.0,1.0,1.0,1.0,1.0,1.0,3
178,ZH,Toxicity,2,2.0,1.0,1.0,1.0,1.0,3.0,2
178,ZH,Toxicity,2,2.0,1.0,1.0,1.0,1.0,3.0,3
178,ZH,Toxicity,2,2.0,1.0,1.0,1.0,3.0,1.0,2
178,ZH,Toxicity,2,2.0,1.0,1.0,1.0,3.0,1.0,3
178,ZH,Toxicity,2,2.0,1.0,1.0,1.0,3.0,3.0,2
178,ZH,Toxicity,2,2.0,1.0,1.0,1.0,3.0,3.0,3
178,ZH,Toxicity,2,2.0,1.0,1.0,3.0,1.0,1.0,2
178,ZH,Toxicity,2,2.0,1.0,1.0,3.0,1.0,1.0,3
178,ZH,Toxicity,2,2.0,1.0,1.0,3.0,1.0,3.0,2
178,ZH,Toxicity,2,2.0,1.0,1.0,3.0,1.0,3.0,3
178,ZH,Toxicity,2,2.0,1.0,1.0,3.0,3.0,1.0,2
178,ZH,Toxicity,2,2.0,1.0,1.0,3.0,3.0,1.0,3
178,ZH,Toxicity,2,2.0,1.0,1.0,3.0,3.0,3.0,2
178,ZH,Toxicity,2,2.0,1.0,1.0,3.0,3.0,3.0,3
178,ZH,Toxicity,2,2.0,1.0,3.0,1.0,1.0,1.0,2
178,ZH,Toxicity,2,2.0,1.0,3.0,1.0,1.0,1.0,3
178,ZH,Toxicity,2,2.0,1.0,3.0,1.0,1.0,3.0,2
178,ZH,Toxicity,2,2.0,1.0,3.0,1.0,1.0,3.0,3
178,ZH,Toxicity,2,2.0,1.0,3.0,1.0,3.0,1.0,2
178,ZH,Toxicity,2,2.0,1.0,3.0,1.0,3.0,1.0,3
178,ZH,Toxicity,2,2.0,1.0,3.0,1.0,3.0,3.0,2
178,ZH,Toxicity,2,2.0,1.0,3.0,1.0,3.0,3.0,3
178,ZH,Toxicity,2,2.0,1.0,3.0,3.0,1.0,1.0,2
178,ZH,Toxicity,2,2.0,1.0,3.0,3.0,1.0,1.0,3
178,ZH,Toxicity,2,2.0,1.0,3.0,3.0,1.0,3.0,2
178,ZH,Toxicity,2,2.0,1.0,3.0,3.0,1.0,3.0,3
178,ZH,Toxicity,2,2.0,1.0,3.0,3.0,3.0,1.0,2
178,ZH,Toxicity,2,2.0,1.0,3.0,3.0,3.0,1.0,3
178,ZH,Toxicity,2,2.0,1.0,3.0,3.0,3.0,3.0,2
178,ZH,Toxicity,2,2.0,1.0,3.0,3.0,3.0,3.0,3
178,ZH,Toxicity,2,2.0,3.0,1.0,1.0,1.0,1.0,2
178,ZH,Toxicity,2,2.0,3.0,1.0,1.0,1.0,1.0,3
178,ZH,Toxicity,2,2.0,3.0,1.0,1.0,1.0,3.0,2
178,ZH,Toxicity,2,2.0,3.0,1.0,1.0,1.0,3.0,3
178,ZH,Toxicity,2,2.0,3.0,1.0,1.0,3.0,1.0,2
178,ZH,Toxicity,2,2.0,3.0,1.0,1.0,3.0,1.0,3
178,ZH,Toxicity,2,2.0,3.0,1.0,1.0,3.0,3.0,2
178,ZH,Toxicity,2,2.0,3.0,1.0,1.0,3.0,3.0,3
178,ZH,Toxicity,2,2.0,3.0,1.0,3.0,1.0,1.0,2
178,ZH,Toxicity,2,2.0,3.0,1.0,3.0,1.0,1.0,3
178,ZH,Toxicity,2,2.0,3.0,1.0,3.0,1.0,3.0,2
178,ZH,Toxicity,2,2.0,3.0,1.0,3.0,1.0,3.0,3
178,ZH,Toxicity,2,2.0,3.0,1.0,3.0,3.0,1.0,2
178,ZH,Toxicity,2,2.0,3.0,1.0,3.0,3.0,1.0,3
178,ZH,Toxicity,2,2.0,3.0,1.0,3.0,3.0,3.0,2
178,ZH,Toxicity,2,2.0,3.0,1.0,3.0,3.0,3.0,3
178,ZH,Toxicity,2,2.0,3.0,3.0,1.0,1.0,1.0,2
178,ZH,Toxicity,2,2.0,3.0,3.0,1.0,1.0,1.0,3
178,ZH,Toxicity,2,2.0,3.0,3.0,1.0,1.0,3.0,2
178,ZH,Toxicity,2,2.0,3.0,3.0,1.0,1.0,3.0,3
178,ZH,Toxicity,2,2.0,3.0,3.0,1.0,3.0,1.0,2
178,ZH,Toxicity,2,2.0,3.0,3.0,1.0,3.0,1.0,3
178,ZH,Toxicity,2,2.0,3.0,3.0,1.0,3.0,3.0,2
178,ZH,Toxicity,2,2.0,3.0,3.0,1.0,3.0,3.0,3
178,ZH,Toxicity,2,2.0,3.0,3.0,3.0,1.0,1.0,2
178,ZH,Toxicity,2,2.0,3.0,3.0,3.0,1.0,1.0,3
178,ZH,Toxicity,2,2.0,3.0,3.0,3.0,1.0,3.0,2
178,ZH,Toxicity,2,2.0,3.0,3.0,3.0,1.0,3.0,3
178,ZH,Toxicity,2,2.0,3.0,3.0,3.0,3.0,1.0,2
178,ZH,Toxicity,2,2.0,3.0,3.0,3.0,3.0,1.0,3
178,ZH,Toxicity,2,2.0,3.0,3.0,3.0,3.0,3.0,2
178,ZH,Toxicity,2,2.0,3.0,3.0,3.0,3.0,3.0,3
178,ZH,Toxicity,2,3.0,1.0,1.0,1.0,1.0,1.0,2
178,ZH,Toxicity,2,3.0,1.0,1.0,1.0,1.0,1.0,3
178,ZH,Toxicity,2,3.0,1.0,1.0,1.0,1.0,3.0,2
178,ZH,Toxicity,2,3.0,1.0,1.0,1.0,1.0,3.0,3
178,ZH,Toxicity,2,3.0,1.0,1.0,1.0,3.0,1.0,2
178,ZH,Toxicity,2,3.0,1.0,1.0,1.0,3.0,1.0,3
178,ZH,Toxicity,2,3.0,1.0,1.0,1.0,3.0,3.0,2
178,ZH,Toxicity,2,3.0,1.0,1.0,1.0,3.0,3.0,3
178,ZH,Toxicity,2,3.0,1.0,1.0,3.0,1.0,1.0,2
178,ZH,Toxicity,2,3.0,1.0,1.0,3.0,1.0,1.0,3
178,ZH,Toxicity,2,3.0,1.0,1.0,3.0,1.0,3.0,2
178,ZH,Toxicity,2,3.0,1.0,1.0,3.0,1.0,3.0,3
178,ZH,Toxicity,2,3.0,1.0,1.0,3.0,3.0,1.0,2
178,ZH,Toxicity,2,3.0,1.0,1.0,3.0,3.0,1.0,3
178,ZH,Toxicity,2,3.0,1.0,1.0,3.0,3.0,3.0,2
178,ZH,Toxicity,2,3.0,1.0,1.0,3.0,3.0,3.0,3
178,ZH,Toxicity,2,3.0,1.0,3.0,1.0,1.0,1.0,2
178,ZH,Toxicity,2,3.0,1.0,3.0,1.0,1.0,1.0,3
178,ZH,Toxicity,2,3.0,1.0,3.0,1.0,1.0,3.0,2
178,ZH,Toxicity,2,3.0,1.0,3.0,1.0,1.0,3.0,3
178,ZH,Toxicity,2,3.0,1.0,3.0,1.0,3.0,1.0,2
178,ZH,Toxicity,2,3.0,1.0,3.0,1.0,3.0,1.0,3
178,ZH,Toxicity,2,3.0,1.0,3.0,1.0,3.0,3.0,2
178,ZH,Toxicity,2,3.0,1.0,3.0,1.0,3.0,3.0,3
178,ZH,Toxicity,2,3.0,1.0,3.0,3.0,1.0,1.0,2
178,ZH,Toxicity,2,3.0,1.0,3.0,3.0,1.0,1.0,3
178,ZH,Toxicity,2,3.0,1.0,3.0,3.0,1.0,3.0,2
178,ZH,Toxicity,2,3.0,1.0,3.0,3.0,1.0,3.0,3
178,ZH,Toxicity,2,3.0,1.0,3.0,3.0,3.0,1.0,2
178,ZH,Toxicity,2,3.0,1.0,3.0,3.0,3.0,1.0,3
178,ZH,Toxicity,2,3.0,1.0,3.0,3.0,3.0,3.0,2
178,ZH,Toxicity,2,3.0,1.0,3.0,3.0,3.0,3.0,3
178,ZH,Toxicity,2,3.0,3.0,1.0,1.0,1.0,1.0,2
178,ZH,Toxicity,2,3.0,3.0,1.0,1.0,1.0,1.0,3
178,ZH,Toxicity,2,3.0,3.0,1.0,1.0,1.0,3.0,2
178,ZH,Toxicity,2,3.0,3.0,1.0,1.0,1.0,3.0,3
178,ZH,Toxicity,2,3.0,3.0,1.0,1.0,3.0,1.0,2
178,ZH,Toxicity,2,3.0,3.0,1.0,1.0,3.0,1.0,3
178,ZH,Toxicity,2,3.0,3.0,1.0,1.0,3.0,3.0,2
178,ZH,Toxicity,2,3.0,3.0,1.0,1.0,3.0,3.0,3
178,ZH,Toxicity,2,3.0,3.0,1.0,3.0,1.0,1.0,2
178,ZH,Toxicity,2,3.0,3.0,1.0,3.0,1.0,1.0,3
178,ZH,Toxicity,2,3.0,3.0,1.0,3.0,1.0,3.0,2
178,ZH,Toxicity,2,3.0,3.0,1.0,3.0,1.0,3.0,3
178,ZH,Toxicity,2,3.0,3.0,1.0,3.0,3.0,1.0,2
178,ZH,Toxicity,2,3.0,3.0,1.0,3.0,3.0,1.0,3
178,ZH,Toxicity,2,3.0,3.0,1.0,3.0,3.0,3.0,2
178,ZH,Toxicity,2,3.0,3.0,1.0,3.0,3.0,3.0,3
178,ZH,Toxicity,2,3.0,3.0,3.0,1.0,1.0,1.0,2
178,ZH,Toxicity,2,3.0,3.0,3.0,1.0,1.0,1.0,3
178,ZH,Toxicity,2,3.0,3.0,3.0,1.0,1.0,3.0,2
178,ZH,Toxicity,2,3.0,3.0,3.0,1.0,1.0,3.0,3
178,ZH,Toxicity,2,3.0,3.0,3.0,1.0,3.0,1.0,2
178,ZH,Toxicity,2,3.0,3.0,3.0,1.0,3.0,1.0,3
178,ZH,Toxicity,2,3.0,3.0,3.0,1.0,3.0,3.0,2
178,ZH,Toxicity,2,3.0,3.0,3.0,1.0,3.0,3.0,3
178,ZH,Toxicity,2,3.0,3.0,3.0,3.0,1.0,1.0,2
178,ZH,Toxicity,2,3.0,3.0,3.0,3.0,1.0,1.0,3
178,ZH,Toxicity,2,3.0,3.0,3.0,3.0,1.0,3.0,2
178,ZH,Toxicity,2,3.0,3.0,3.0,3.0,1.0,3.0,3
178,ZH,Toxicity,2,3.0,3.0,3.0,3.0,3.0,1.0,2
178,ZH,Toxicity,2,3.0,3.0,3.0,3.0,3.0,1.0,3
178,ZH,Toxicity,2,3.0,3.0,3.0,3.0,3.0,3.0,2
178,ZH,Toxicity,2,3.0,3.0,3.0,3.0,3.0,3.0,3
178,ZH,IdentityAttack,1,1.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,IdentityAttack,1,2.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,Bias,1,1.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,Bias,1,2.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,Microaggression,1,1.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,Microaggression,1,3.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,Violence,1,1.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,SelfHarm,1,1.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,Insult,2,2.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,Insult,2,2.0,1.0,1.0,1.0,1.0,1.0,3
178,ZH,Insult,2,2.0,1.0,1.0,1.0,1.0,3.0,1
178,ZH,Insult,2,2.0,1.0,1.0,1.0,1.0,3.0,3
178,ZH,Insult,2,2.0,1.0,1.0,1.0,3.0,1.0,1
178,ZH,Insult,2,2.0,1.0,1.0,1.0,3.0,1.0,3
178,ZH,Insult,2,2.0,1.0,1.0,1.0,3.0,3.0,1
178,ZH,Insult,2,2.0,1.0,1.0,1.0,3.0,3.0,3
178,ZH,Insult,2,2.0,1.0,1.0,3.0,1.0,1.0,1
178,ZH,Insult,2,2.0,1.0,1.0,3.0,1.0,1.0,3
178,ZH,Insult,2,2.0,1.0,1.0,3.0,1.0,3.0,1
178,ZH,Insult,2,2.0,1.0,1.0,3.0,1.0,3.0,3
178,ZH,Insult,2,2.0,1.0,1.0,3.0,3.0,1.0,1
178,ZH,Insult,2,2.0,1.0,1.0,3.0,3.0,1.0,3
178,ZH,Insult,2,2.0,1.0,1.0,3.0,3.0,3.0,1
178,ZH,Insult,2,2.0,1.0,1.0,3.0,3.0,3.0,3
178,ZH,Insult,2,2.0,1.0,3.0,1.0,1.0,1.0,1
178,ZH,Insult,2,2.0,1.0,3.0,1.0,1.0,1.0,3
178,ZH,Insult,2,2.0,1.0,3.0,1.0,1.0,3.0,1
178,ZH,Insult,2,2.0,1.0,3.0,1.0,1.0,3.0,3
178,ZH,Insult,2,2.0,1.0,3.0,1.0,3.0,1.0,1
178,ZH,Insult,2,2.0,1.0,3.0,1.0,3.0,1.0,3
178,ZH,Insult,2,2.0,1.0,3.0,1.0,3.0,3.0,1
178,ZH,Insult,2,2.0,1.0,3.0,1.0,3.0,3.0,3
178,ZH,Insult,2,2.0,1.0,3.0,3.0,1.0,1.0,1
178,ZH,Insult,2,2.0,1.0,3.0,3.0,1.0,1.0,3
178,ZH,Insult,2,2.0,1.0,3.0,3.0,1.0,3.0,1
178,ZH,Insult,2,2.0,1.0,3.0,3.0,1.0,3.0,3
178,ZH,Insult,2,2.0,1.0,3.0,3.0,3.0,1.0,1
178,ZH,Insult,2,2.0,1.0,3.0,3.0,3.0,1.0,3
178,ZH,Insult,2,2.0,1.0,3.0,3.0,3.0,3.0,1
178,ZH,Insult,2,2.0,1.0,3.0,3.0,3.0,3.0,3
178,ZH,Insult,2,2.0,3.0,1.0,1.0,1.0,1.0,1
178,ZH,Insult,2,2.0,3.0,1.0,1.0,1.0,1.0,3
178,ZH,Insult,2,2.0,3.0,1.0,1.0,1.0,3.0,1
178,ZH,Insult,2,2.0,3.0,1.0,1.0,1.0,3.0,3
178,ZH,Insult,2,2.0,3.0,1.0,1.0,3.0,1.0,1
178,ZH,Insult,2,2.0,3.0,1.0,1.0,3.0,1.0,3
178,ZH,Insult,2,2.0,3.0,1.0,1.0,3.0,3.0,1
178,ZH,Insult,2,2.0,3.0,1.0,1.0,3.0,3.0,3
178,ZH,Insult,2,2.0,3.0,1.0,3.0,1.0,1.0,1
178,ZH,Insult,2,2.0,3.0,1.0,3.0,1.0,1.0,3
178,ZH,Insult,2,2.0,3.0,1.0,3.0,1.0,3.0,1
178,ZH,Insult,2,2.0,3.0,1.0,3.0,1.0,3.0,3
178,ZH,Insult,2,2.0,3.0,1.0,3.0,3.0,1.0,1
178,ZH,Insult,2,2.0,3.0,1.0,3.0,3.0,1.0,3
178,ZH,Insult,2,2.0,3.0,1.0,3.0,3.0,3.0,1
178,ZH,Insult,2,2.0,3.0,1.0,3.0,3.0,3.0,3
178,ZH,Insult,2,2.0,3.0,3.0,1.0,1.0,1.0,1
178,ZH,Insult,2,2.0,3.0,3.0,1.0,1.0,1.0,3
178,ZH,Insult,2,2.0,3.0,3.0,1.0,1.0,3.0,1
178,ZH,Insult,2,2.0,3.0,3.0,1.0,1.0,3.0,3
178,ZH,Insult,2,2.0,3.0,3.0,1.0,3.0,1.0,1
178,ZH,Insult,2,2.0,3.0,3.0,1.0,3.0,1.0,3
178,ZH,Insult,2,2.0,3.0,3.0,1.0,3.0,3.0,1
178,ZH,Insult,2,2.0,3.0,3.0,1.0,3.0,3.0,3
178,ZH,Insult,2,2.0,3.0,3.0,3.0,1.0,1.0,1
178,ZH,Insult,2,2.0,3.0,3.0,3.0,1.0,1.0,3
178,ZH,Insult,2,2.0,3.0,3.0,3.0,1.0,3.0,1
178,ZH,Insult,2,2.0,3.0,3.0,3.0,1.0,3.0,3
178,ZH,Insult,2,2.0,3.0,3.0,3.0,3.0,1.0,1
178,ZH,Insult,2,2.0,3.0,3.0,3.0,3.0,1.0,3
178,ZH,Insult,2,2.0,3.0,3.0,3.0,3.0,3.0,1
178,ZH,Insult,2,2.0,3.0,3.0,3.0,3.0,3.0,3
178,ZH,Insult,2,3.0,1.0,1.0,1.0,1.0,1.0,1
178,ZH,Insult,2,3.0,1.0,1.0,1.0,1.0,1.0,3
178,ZH,Insult,2,3.0,1.0,1.0,1.0,1.0,3.0,1
178,ZH,Insult,2,3.0,1.0,1.0,1.0,1.0,3.0,3
178,ZH,Insult,2,3.0,1.0,1.0,1.0,3.0,1.0,1
178,ZH,Insult,2,3.0,1.0,1.0,1.0,3.0,1.0,3
178,ZH,Insult,2,3.0,1.0,1.0,1.0,3.0,3.0,1
178,ZH,Insult,2,3.0,1.0,1.0,1.0,3.0,3.0,3
178,ZH,Insult,2,3.0,1.0,1.0,3.0,1.0,1.0,1
178,ZH,Insult,2,3.0,1.0,1.0,3.0,1.0,1.0,3
178,ZH,Insult,2,3.0,1.0,1.0,3.0,1.0,3.0,1
178,ZH,Insult,2,3.0,1.0,1.0,3.0,1.0,3.0,3
178,ZH,Insult,2,3.0,1.0,1.0,3.0,3.0,1.0,1
178,ZH,Insult,2,3.0,1.0,1.0,3.0,3.0,1.0,3
178,ZH,Insult,2,3.0,1.0,1.0,3.0,3.0,3.0,1
178,ZH,Insult,2,3.0,1.0,1.0,3.0,3.0,3.0,3
178,ZH,Insult,2,3.0,1.0,3.0,1.0,1.0,1.0,1
178,ZH,Insult,2,3.0,1.0,3.0,1.0,1.0,1.0,3
178,ZH,Insult,2,3.0,1.0,3.0,1.0,1.0,3.0,1
178,ZH,Insult,2,3.0,1.0,3.0,1.0,1.0,3.0,3
178,ZH,Insult,2,3.0,1.0,3.0,1.0,3.0,1.0,1
178,ZH,Insult,2,3.0,1.0,3.0,1.0,3.0,1.0,3
178,ZH,Insult,2,3.0,1.0,3.0,1.0,3.0,3.0,1
178,ZH,Insult,2,3.0,1.0,3.0,1.0,3.0,3.0,3
178,ZH,Insult,2,3.0,1.0,3.0,3.0,1.0,1.0,1
178,ZH,Insult,2,3.0,1.0,3.0,3.0,1.0,1.0,3
178,ZH,Insult,2,3.0,1.0,3.0,3.0,1.0,3.0,1
178,ZH,Insult,2,3.0,1.0,3.0,3.0,1.0,3.0,3
178,ZH,Insult,2,3.0,1.0,3.0,3.0,3.0,1.0,1
178,ZH,Insult,2,3.0,1.0,3.0,3.0,3.0,1.0,3
178,ZH,Insult,2,3.0,1.0,3.0,3.0,3.0,3.0,1
178,ZH,Insult,2,3.0,1.0,3.0,3.0,3.0,3.0,3
178,ZH,Insult,2,3.0,3.0,1.0,1.0,1.0,1.0,1
178,ZH,Insult,2,3.0,3.0,1.0,1.0,1.0,1.0,3
178,ZH,Insult,2,3.0,3.0,1.0,1.0,1.0,3.0,1
178,ZH,Insult,2,3.0,3.0,1.0,1.0,1.0,3.0,3
178,ZH,Insult,2,3.0,3.0,1.0,1.0,3.0,1.0,1
178,ZH,Insult,2,3.0,3.0,1.0,1.0,3.0,1.0,3
178,ZH,Insult,2,3.0,3.0,1.0,1.0,3.0,3.0,1
178,ZH,Insult,2,3.0,3.0,1.0,1.0,3.0,3.0,3
178,ZH,Insult,2,3.0,3.0,1.0,3.0,1.0,1.0,1
178,ZH,Insult,2,3.0,3.0,1.0,3.0,1.0,1.0,3
178,ZH,Insult,2,3.0,3.0,1.0,3.0,1.0,3.0,1
178,ZH,Insult,2,3.0,3.0,1.0,3.0,1.0,3.0,3
178,ZH,Insult,2,3.0,3.0,1.0,3.0,3.0,1.0,1
178,ZH,Insult,2,3.0,3.0,1.0,3.0,3.0,1.0,3
178,ZH,Insult,2,3.0,3.0,1.0,3.0,3.0,3.0,1
178,ZH,Insult,2,3.0,3.0,1.0,3.0,3.0,3.0,3
178,ZH,Insult,2,3.0,3.0,3.0,1.0,1.0,1.0,1
178,ZH,Insult,2,3.0,3.0,3.0,1.0,1.0,1.0,3
178,ZH,Insult,2,3.0,3.0,3.0,1.0,1.0,3.0,1
178,ZH,Insult,2,3.0,3.0,3.0,1.0,1.0,3.0,3
178,ZH,Insult,2,3.0,3.0,3.0,1.0,3.0,1.0,1
178,ZH,Insult,2,3.0,3.0,3.0,1.0,3.0,1.0,3
178,ZH,Insult,2,3.0,3.0,3.0,1.0,3.0,3.0,1
178,ZH,Insult,2,3.0,3.0,3.0,1.0,3.0,3.0,3
178,ZH,Insult,2,3.0,3.0,3.0,3.0,1.0,1.0,1
178,ZH,Insult,2,3.0,3.0,3.0,3.0,1.0,1.0,3
178,ZH,Insult,2,3.0,3.0,3.0,3.0,1.0,3.0,1
178,ZH,Insult,2,3.0,3.0,3.0,3.0,1.0,3.0,3
178,ZH,Insult,2,3.0,3.0,3.0,3.0,3.0,1.0,1
178,ZH,Insult,2,3.0,3.0,3.0,3.0,3.0,1.0,3
178,ZH,Insult,2,3.0,3.0,3.0,3.0,3.0,3.0,1
178,ZH,Insult,2,3.0,3.0,3.0,3.0,3.0,3.0,3
178,ZH,SexualContent,1,1.0,1.0,1.0,1.0,1.0,1.0,1
934,ZH,Toxicity,1,,,,,,,1
934,ZH,IdentityAttack,1,,,,,,,1
934,ZH,Bias,1,,,,,,,1
934,ZH,Microaggression,1,,,,,,,1
934,ZH,Violence,1,,,,,,,1
934,ZH,SelfHarm,1,,,,,,,1
934,ZH,Insult,1,,,,,,,1
934,ZH,SexualContent,1,,,,,,,1
1376,ZH,Toxicity,2,2.0,,,,,,1
1376,ZH,IdentityAttack,1,1.0,,,,,,1
1376,ZH,Bias,1,2.0,,,,,,1
1376,ZH,Microaggression,2,1.0,,,,,,1
1376,ZH,Violence,1,1.0,,,,,,1
1376,ZH,SelfHarm,1,1.0,,,,,,1
1376,ZH,Insult,1,1.0,,,,,,1
1376,ZH,SexualContent,1,1.0,,,,,,1
139,ZH,Toxicity,2,,,,,,,3
139,ZH,IdentityAttack,2,,,,,,,1
139,ZH,Bias,2,,,,,,,1
139,ZH,Microaggression,1,,,,,,,1
139,ZH,Violence,1,,,,,,,1
139,ZH,SelfHarm,1,,,,,,,1
139,ZH,Insult,2,,,,,,,3
139,ZH,SexualContent,1,,,,,,,1
197,ZH,Toxicity,2,,,,,,,2
197,ZH,IdentityAttack,1,,,,,,,1
197,ZH,Bias,1,,,,,,,1
197,ZH,Microaggression,1,,,,,,,1
197,ZH,Violence,1,,,,,,,1
197,ZH,SelfHarm,1,,,,,,,1
197,ZH,Insult,3,,,,,,,2
197,ZH,SexualContent,1,,,,,,,1
749,ZH,Toxicity,1,2.0,,,,,,1
749,ZH,IdentityAttack,1,1.0,,,,,,1
749,ZH,Bias,1,1.0,,,,,,1
749,ZH,Microaggression,1,1.0,,,,,,1
749,ZH,Violence,1,1.0,,,,,,1
749,ZH,SelfHarm,1,1.0,,,,,,1
749,ZH,Insult,1,1.0,,,,,,1
749,ZH,SexualContent,1,1.0,,,,,,1
1018,ZH,Toxicity,2,3.0,,,,,,1
1018,ZH,IdentityAttack,2,3.0,,,,,,1
1018,ZH,Bias,1,2.0,,,,,,1
1018,ZH,Microaggression,1,2.0,,,,,,1
1018,ZH,Violence,1,1.0,,,,,,1
1018,ZH,SelfHarm,1,1.0,,,,,,1
1018,ZH,Insult,3,2.0,,,,,,1
1018,ZH,SexualContent,1,1.0,,,,,,1
229,ZH,Toxicity,2,,,,,,,2
229,ZH,IdentityAttack,1,,,,,,,1
229,ZH,Bias,1,,,,,,,1
229,ZH,Microaggression,2,,,,,,,1
229,ZH,Violence,1,,,,,,,1
229,ZH,SelfHarm,1,,,,,,,1
229,ZH,Insult,2,,,,,,,2
229,ZH,SexualContent,1,,,,,,,1
634,ZH,Toxicity,1,,,,1.0,,,1
634,ZH,IdentityAttack,1,,,,1.0,,,1
634,ZH,Bias,1,,,,1.0,,,1
634,ZH,Microaggression,1,,,,1.0,,,1
634,ZH,Violence,1,,,,1.0,,,1
634,ZH,SelfHarm,1,,,,1.0,,,1
634,ZH,Insult,1,,,,1.0,,,1
634,ZH,SexualContent,1,,,,1.0,,,1
950,ZH,Toxicity,1,1.0,,,,,,1
950,ZH,IdentityAttack,1,1.0,,,,,,1
950,ZH,Bias,1,1.0,,,,,,1
950,ZH,Microaggression,1,1.0,,,,,,1
950,ZH,Violence,1,1.0,,,,,,1
950,ZH,SelfHarm,1,1.0,,,,,,1
950,ZH,Insult,1,1.0,,,,,,1
950,ZH,SexualContent,1,1.0,,,,,,1
707,ZH,Toxicity,1,1.0,1.0,,,,,1
707,ZH,IdentityAttack,1,1.0,1.0,,,,,1
707,ZH,Bias,1,1.0,1.0,,,,,1
707,ZH,Microaggression,1,1.0,1.0,,,,,1
707,ZH,Violence,1,1.0,1.0,,,,,1
707,ZH,SelfHarm,1,1.0,1.0,,,,,1
707,ZH,Insult,1,1.0,1.0,,,,,1
