index,language,metric,human,QWEN_25_7B,checkpoint-100_QWEN_25_7B,checkpoint-200_QWEN_25_7B
803,SK,IdentityAttack,1,3.0,1.0,1
803,SK,Bias,2,2.0,1.0,1
803,SK,Microaggression,1,2.0,1.0,1
803,SK,Violence,3,1.0,1.0,1
803,SK,SelfHarm,1,1.0,1.0,1
803,SK,Insult,2,2.0,1.0,1
803,SK,SexualContent,1,1.0,1.0,1
607,SK,Toxicity,4,5.0,3.0,5
607,SK,IdentityAttack,1,3.0,3.0,3
607,SK,Bias,2,3.0,3.0,3
607,SK,Microaggression,1,3.0,1.0,1
607,SK,Violence,2,3.0,1.0,1
607,SK,SelfHarm,1,1.0,1.0,1
607,SK,Insult,3,3.0,3.0,3
607,SK,SexualContent,1,1.0,1.0,1
507,SK,Toxicity,3,3.0,3.0,3
507,SK,IdentityAttack,3,3.0,3.0,3
507,SK,Bias,3,3.0,3.0,3
507,SK,Microaggression,3,3.0,1.0,1
507,SK,Violence,2,1.0,1.0,1
507,SK,SelfHarm,1,1.0,1.0,1
507,SK,Insult,3,3.0,3.0,3
507,SK,SexualContent,1,1.0,1.0,1
840,SK,Toxicity,3,3.0,3.0,3
840,SK,IdentityAttack,1,3.0,1.0,1
840,SK,Bias,1,3.0,1.0,1
840,SK,Microaggression,1,3.0,1.0,1
840,SK,Violence,1,1.0,1.0,1
840,SK,SelfHarm,1,1.0,1.0,1
840,SK,Insult,2,3.0,3.0,3
840,SK,SexualContent,1,1.0,1.0,1
470,SK,Toxicity,2,5.0,3.0,4
470,SK,IdentityAttack,1,3.0,1.0,1
470,SK,Bias,1,3.0,1.0,1
470,SK,Microaggression,1,3.0,1.0,1
470,SK,Violence,2,3.0,1.0,1
470,SK,SelfHarm,2,1.0,1.0,1
470,SK,Insult,3,3.0,3.0,3
470,SK,SexualContent,1,3.0,1.0,1
63,SK,Toxicity,4,,5.0,5
63,SK,IdentityAttack,1,,1.0,3
63,SK,Bias,1,,1.0,3
63,SK,Microaggression,3,,1.0,1
63,SK,Violence,2,,1.0,3
63,SK,SelfHarm,1,,1.0,1
63,SK,Insult,3,,3.0,3
63,SK,SexualContent,1,,1.0,1
885,SK,Toxicity,3,3.0,1.0,2
885,SK,IdentityAttack,1,2.0,1.0,1
885,SK,Bias,1,2.0,1.0,1
885,SK,Microaggression,1,2.0,1.0,1
885,SK,Violence,1,1.0,1.0,1
885,SK,SelfHarm,1,1.0,1.0,1
885,SK,Insult,3,2.0,1.0,1
885,SK,SexualContent,1,1.0,1.0,1
212,SK,Toxicity,4,5.0,3.0,4
212,SK,IdentityAttack,3,3.0,1.0,3
212,SK,Bias,3,3.0,1.0,3
212,SK,Microaggression,3,3.0,1.0,1
212,SK,Violence,3,3.0,1.0,1
212,SK,SelfHarm,1,1.0,1.0,1
212,SK,Insult,3,3.0,3.0,3
212,SK,SexualContent,1,2.0,1.0,1
296,SL,Toxicity,3,3.0,3.0,4
296,SL,IdentityAttack,3,2.0,1.0,3
296,SL,Bias,3,3.0,1.0,3
296,SL,Microaggression,1,3.0,1.0,1
296,SL,Violence,1,1.0,1.0,1
296,SL,SelfHarm,1,1.0,1.0,1
296,SL,Insult,3,3.0,3.0,3
296,SL,SexualContent,1,1.0,1.0,1
821,SL,Toxicity,1,3.0,1.0,1
821,SL,IdentityAttack,1,2.0,1.0,1
821,SL,Bias,1,1.0,1.0,1
821,SL,Microaggression,1,1.0,1.0,1
821,SL,Violence,1,1.0,1.0,1
821,SL,SelfHarm,1,1.0,1.0,1
821,SL,Insult,1,2.0,1.0,1
821,SL,SexualContent,1,1.0,1.0,1
948,SL,Toxicity,3,3.0,3.0,3
948,SL,IdentityAttack,1,3.0,1.0,1
948,SL,Bias,2,3.0,1.0,1
948,SL,Microaggression,1,1.0,1.0,1
948,SL,Violence,2,3.0,1.0,1
948,SL,SelfHarm,1,1.0,1.0,1
948,SL,Insult,3,3.0,3.0,1
948,SL,SexualContent,1,1.0,1.0,1
668,SL,Toxicity,2,3.0,1.0,1
668,SL,IdentityAttack,1,3.0,1.0,1
668,SL,Bias,1,1.0,1.0,1
668,SL,Microaggression,1,1.0,1.0,1
668,SL,Violence,1,1.0,1.0,1
668,SL,SelfHarm,1,1.0,1.0,1
668,SL,Insult,2,2.0,1.0,1
668,SL,SexualContent,1,1.0,1.0,1
281,SL,Toxicity,1,5.0,3.0,4
281,SL,IdentityAttack,1,3.0,1.0,1
281,SL,Bias,1,3.0,1.0,1
281,SL,Microaggression,1,3.0,1.0,1
281,SL,Violence,1,3.0,1.0,1
281,SL,SelfHarm,1,1.0,1.0,1
281,SL,Insult,2,3.0,3.0,3
281,SL,SexualContent,1,3.0,1.0,1
23,SL,Toxicity,4,,3.0,5
23,SL,IdentityAttack,3,,3.0,3
23,SL,Bias,3,,3.0,3
23,SL,Microaggression,1,,1.0,1
23,SL,Violence,2,,1.0,1
23,SL,SelfHarm,1,,1.0,1
23,SL,Insult,3,,3.0,3
23,SL,SexualContent,1,,3.0,1
313,SL,Toxicity,1,3.0,3.0,3
313,SL,IdentityAttack,1,2.0,1.0,1
313,SL,Bias,1,2.0,1.0,1
313,SL,Microaggression,1,2.0,1.0,1
313,SL,Violence,1,1.0,1.0,1
313,SL,SelfHarm,1,1.0,1.0,1
313,SL,Insult,1,3.0,3.0,3
313,SL,SexualContent,1,1.0,1.0,1
746,SL,Toxicity,1,3.0,1.0,1
746,SL,IdentityAttack,1,2.0,1.0,1
746,SL,Bias,1,1.0,1.0,1
746,SL,Microaggression,1,1.0,1.0,1
746,SL,Violence,1,1.0,1.0,1
746,SL,SelfHarm,1,1.0,1.0,1
746,SL,Insult,1,1.0,1.0,1
746,SL,SexualContent,1,1.0,1.0,1
691,SL,Toxicity,1,2.0,1.0,1
691,SL,IdentityAttack,1,1.0,1.0,1
691,SL,Bias,1,1.0,1.0,1
691,SL,Microaggression,1,1.0,1.0,1
691,SL,Violence,1,1.0,1.0,1
691,SL,SelfHarm,1,1.0,1.0,1
691,SL,Insult,2,1.0,1.0,1
691,SL,SexualContent,1,1.0,1.0,1
425,SL,Toxicity,4,5.0,5.0,5
425,SL,IdentityAttack,3,3.0,3.0,3
425,SL,Bias,3,3.0,3.0,3
425,SL,Microaggression,1,3.0,1.0,1
425,SL,Violence,2,3.0,3.0,3
425,SL,SelfHarm,1,1.0,1.0,1
425,SL,Insult,3,3.0,3.0,3
425,SL,SexualContent,1,1.0,1.0,1
213,SL,Toxicity,3,3.0,3.0,3
213,SL,IdentityAttack,1,3.0,1.0,1
213,SL,Bias,3,3.0,1.0,1
213,SL,Microaggression,1,3.0,1.0,1
213,SL,Violence,1,1.0,1.0,1
213,SL,SelfHarm,2,1.0,1.0,1
213,SL,Insult,3,3.0,3.0,3
213,SL,SexualContent,1,1.0,1.0,1
856,SL,Toxicity,4,5.0,3.0,3
856,SL,IdentityAttack,1,3.0,1.0,1
856,SL,Bias,2,3.0,1.0,1
856,SL,Microaggression,1,3.0,1.0,1
856,SL,Violence,3,3.0,1.0,1
856,SL,SelfHarm,1,1.0,1.0,1
856,SL,Insult,3,3.0,3.0,3
856,SL,SexualContent,3,3.0,3.0,3
437,SL,Toxicity,3,5.0,3.0,3
437,SL,IdentityAttack,1,2.0,1.0,1
437,SL,Bias,1,1.0,1.0,1
437,SL,Microaggression,1,2.0,1.0,1
437,SL,Violence,1,3.0,1.0,1
437,SL,SelfHarm,1,1.0,1.0,1
437,SL,Insult,2,3.0,3.0,3
437,SL,SexualContent,1,1.0,1.0,1
867,SL,Toxicity,1,3.0,3.0,3
867,SL,IdentityAttack,1,3.0,1.0,1
867,SL,Bias,1,3.0,1.0,1
867,SL,Microaggression,1,3.0,1.0,1
867,SL,Violence,1,1.0,1.0,1
867,SL,SelfHarm,1,1.0,1.0,1
867,SL,Insult,1,3.0,3.0,1
867,SL,SexualContent,1,1.0,3.0,3
470,SL,Toxicity,3,5.0,5.0,4
470,SL,IdentityAttack,1,3.0,3.0,3
470,SL,Bias,2,3.0,3.0,3
470,SL,Microaggression,1,3.0,1.0,1
470,SL,Violence,2,3.0,3.0,1
470,SL,SelfHarm,1,1.0,1.0,1
470,SL,Insult,3,3.0,3.0,3
470,SL,SexualContent,3,3.0,1.0,1
65,SL,Toxicity,4,5.0,3.0,4
65,SL,IdentityAttack,3,3.0,1.0,3
65,SL,Bias,3,3.0,1.0,3
65,SL,Microaggression,1,3.0,1.0,1
65,SL,Violence,1,1.0,1.0,1
65,SL,SelfHarm,1,1.0,1.0,1
65,SL,Insult,3,3.0,3.0,3
65,SL,SexualContent,1,1.0,1.0,1
690,SL,Toxicity,2,3.0,3.0,3
690,SL,IdentityAttack,1,3.0,1.0,1
690,SL,Bias,1,3.0,1.0,1
690,SL,Microaggression,1,3.0,1.0,1
690,SL,Violence,2,3.0,1.0,3
690,SL,SelfHarm,1,1.0,1.0,1
690,SL,Insult,1,3.0,1.0,1
690,SL,SexualContent,1,1.0,1.0,1
969,SL,Toxicity,2,3.0,3.0,3
969,SL,IdentityAttack,1,2.0,1.0,1
969,SL,Bias,1,1.0,1.0,1
969,SL,Microaggression,1,1.0,1.0,1
969,SL,Violence,1,1.0,1.0,1
969,SL,SelfHarm,1,1.0,1.0,1
969,SL,Insult,2,2.0,3.0,3
969,SL,SexualContent,1,1.0,1.0,1
899,SL,Toxicity,3,3.0,3.0,3
899,SL,IdentityAttack,2,3.0,3.0,3
899,SL,Bias,2,3.0,3.0,3
899,SL,Microaggression,1,3.0,1.0,1
899,SL,Violence,1,1.0,1.0,1
899,SL,SelfHarm,1,1.0,1.0,1
899,SL,Insult,3,3.0,3.0,3
899,SL,SexualContent,1,1.0,1.0,1
994,SL,Toxicity,3,3.0,1.0,1
994,SL,IdentityAttack,1,1.0,1.0,1
994,SL,Bias,3,1.0,1.0,1
994,SL,Microaggression,1,1.0,1.0,1
994,SL,Violence,3,2.0,1.0,1
994,SL,SelfHarm,1,1.0,1.0,1
994,SL,Insult,2,1.0,1.0,1
994,SL,SexualContent,1,1.0,1.0,1
707,SL,Toxicity,1,3.0,1.0,1
707,SL,IdentityAttack,1,3.0,1.0,1
707,SL,Bias,1,3.0,1.0,1
707,SL,Microaggression,1,3.0,1.0,1
707,SL,Violence,1,3.0,1.0,1
707,SL,SelfHarm,1,1.0,1.0,1
707,SL,Insult,1,3.0,1.0,1
707,SL,SexualContent,1,1.0,1.0,1
570,SL,Toxicity,3,5.0,3.0,3
570,SL,IdentityAttack,1,3.0,1.0,1
570,SL,Bias,3,3.0,1.0,1
570,SL,Microaggression,1,3.0,1.0,1
570,SL,Violence,2,3.0,3.0,1
570,SL,SelfHarm,1,2.0,1.0,1
570,SL,Insult,3,3.0,3.0,3
570,SL,SexualContent,1,1.0,1.0,1
495,SL,Toxicity,3,3.0,3.0,3
495,SL,IdentityAttack,3,3.0,3.0,3
495,SL,Bias,3,3.0,3.0,3
495,SL,Microaggression,1,3.0,1.0,1
495,SL,Violence,1,1.0,1.0,1
495,SL,SelfHarm,1,1.0,1.0,1
495,SL,Insult,3,3.0,3.0,3
495,SL,SexualContent,1,1.0,1.0,1
261,SL,Toxicity,4,3.0,2.0,2
261,SL,IdentityAttack,1,2.0,1.0,1
261,SL,Bias,3,2.0,1.0,1
261,SL,Microaggression,1,2.0,1.0,1
261,SL,Violence,1,1.0,1.0,1
261,SL,SelfHarm,1,1.0,1.0,1
261,SL,Insult,3,2.0,2.0,2
261,SL,SexualContent,1,1.0,1.0,1
589,SL,Toxicity,4,5.0,3.0,3
589,SL,IdentityAttack,1,3.0,1.0,1
589,SL,Bias,3,3.0,1.0,1
589,SL,Microaggression,1,3.0,1.0,1
589,SL,Violence,2,3.0,1.0,1
589,SL,SelfHarm,1,1.0,1.0,1
589,SL,Insult,3,3.0,3.0,3
589,SL,SexualContent,1,1.0,1.0,1
523,SV,Toxicity,3,5.0,5.0,5
523,SV,IdentityAttack,3,3.0,3.0,3
523,SV,Bias,3,3.0,3.0,3
523,SV,Microaggression,1,3.0,1.0,1
523,SV,Violence,3,3.0,3.0,3
523,SV,SelfHarm,1,1.0,1.0,1
523,SV,Insult,2,3.0,3.0,3
523,SV,SexualContent,1,1.0,1.0,1
521,SV,Toxicity,2,4.0,,3
521,SV,IdentityAttack,1,1.0,,1
521,SV,Bias,1,1.0,,1
521,SV,Microaggression,1,3.0,,1
521,SV,Violence,1,1.0,,1
521,SV,SelfHarm,1,1.0,,1
521,SV,Insult,2,3.0,,3
521,SV,SexualContent,1,1.0,,1
530,SV,Toxicity,3,3.0,3.0,3
530,SV,IdentityAttack,1,3.0,1.0,1
530,SV,Bias,1,3.0,1.0,1
530,SV,Microaggression,1,3.0,1.0,1
530,SV,Violence,1,1.0,1.0,1
530,SV,SelfHarm,1,1.0,1.0,1
530,SV,Insult,1,3.0,3.0,1
530,SV,SexualContent,3,2.0,3.0,1
464,SV,Toxicity,4,5.0,5.0,5
464,SV,IdentityAttack,3,3.0,3.0,3
464,SV,Bias,3,3.0,3.0,3
464,SV,Microaggression,1,3.0,1.0,1
464,SV,Violence,3,3.0,3.0,3
464,SV,SelfHarm,1,1.0,1.0,1
464,SV,Insult,3,3.0,3.0,3
464,SV,SexualContent,1,1.0,1.0,1
478,SV,Toxicity,2,3.0,3.0,3
478,SV,IdentityAttack,1,3.0,1.0,3
478,SV,Bias,1,3.0,1.0,3
478,SV,Microaggression,1,3.0,1.0,1
478,SV,Violence,3,2.0,1.0,1
478,SV,SelfHarm,1,1.0,1.0,1
478,SV,Insult,1,3.0,3.0,3
478,SV,SexualContent,1,1.0,1.0,1
155,SV,Toxicity,5,5.0,5.0,5
155,SV,IdentityAttack,3,3.0,3.0,3
155,SV,Bias,3,3.0,3.0,3
155,SV,Microaggression,1,1.0,1.0,1
155,SV,Violence,3,3.0,3.0,3
155,SV,SelfHarm,1,1.0,1.0,1
155,SV,Insult,3,1.0,3.0,3
155,SV,SexualContent,1,1.0,1.0,1
41,SV,Toxicity,4,5.0,5.0,5
41,SV,IdentityAttack,3,3.0,3.0,3
41,SV,Bias,3,3.0,3.0,3
41,SV,Microaggression,1,3.0,1.0,1
41,SV,Violence,1,3.0,1.0,1
41,SV,SelfHarm,1,1.0,1.0,1
41,SV,Insult,3,3.0,3.0,3
41,SV,SexualContent,1,1.0,1.0,1
477,SV,Toxicity,3,5.0,5.0,5
477,SV,IdentityAttack,1,1.0,1.0,1
477,SV,Bias,1,1.0,1.0,1
477,SV,Microaggression,1,1.0,1.0,1
477,SV,Violence,3,3.0,3.0,3
477,SV,SelfHarm,1,3.0,1.0,1
477,SV,Insult,1,1.0,1.0,1
477,SV,SexualContent,3,1.0,1.0,1
532,SV,Toxicity,2,2.0,1.0,1
532,SV,IdentityAttack,1,2.0,1.0,1
532,SV,Bias,1,2.0,1.0,1
532,SV,Microaggression,1,2.0,1.0,1
532,SV,Violence,1,1.0,1.0,1
532,SV,SelfHarm,1,1.0,1.0,1
532,SV,Insult,2,2.0,1.0,1
532,SV,SexualContent,1,1.0,1.0,1
651,SV,Toxicity,2,3.0,3.0,3
651,SV,IdentityAttack,1,2.0,1.0,1
651,SV,Bias,1,3.0,1.0,1
651,SV,Microaggression,1,3.0,1.0,1
651,SV,Violence,1,1.0,1.0,1
651,SV,SelfHarm,1,1.0,1.0,1
651,SV,Insult,2,3.0,3.0,3
651,SV,SexualContent,1,1.0,1.0,1
731,SV,Toxicity,1,3.0,1.0,1
731,SV,IdentityAttack,1,3.0,1.0,1
731,SV,Bias,1,3.0,1.0,1
731,SV,Microaggression,1,3.0,1.0,1
731,SV,Violence,1,2.0,1.0,1
731,SV,SelfHarm,1,1.0,1.0,1
731,SV,Insult,1,3.0,1.0,1
731,SV,SexualContent,1,1.0,1.0,1
437,SV,Toxicity,2,3.0,,2
437,SV,IdentityAttack,1,2.0,,1
437,SV,Bias,1,1.0,,1
437,SV,Microaggression,1,2.0,,1
437,SV,Violence,1,1.0,,1
437,SV,SelfHarm,1,1.0,,1
437,SV,Insult,2,3.0,,2
437,SV,SexualContent,1,1.0,,1
388,SV,Toxicity,1,3.0,2.0,2
388,SV,IdentityAttack,1,1.0,1.0,1
388,SV,Bias,1,1.0,1.0,1
388,SV,Microaggression,1,2.0,1.0,1
388,SV,Violence,1,1.0,1.0,1
388,SV,SelfHarm,1,1.0,1.0,1
388,SV,Insult,1,3.0,2.0,2
388,SV,SexualContent,1,1.0,1.0,1
995,SV,Toxicity,1,3.0,1.0,1
995,SV,IdentityAttack,1,2.0,1.0,1
995,SV,Bias,1,3.0,1.0,1
995,SV,Microaggression,1,2.0,1.0,1
995,SV,Violence,1,1.0,1.0,1
995,SV,SelfHarm,1,1.0,1.0,1
995,SV,Insult,1,2.0,1.0,1
995,SV,SexualContent,1,1.0,1.0,1
244,SW,Toxicity,3,3.0,3.0,3
244,SW,IdentityAttack,1,3.0,1.0,1
244,SW,Bias,1,3.0,1.0,1
244,SW,Microaggression,1,3.0,1.0,1
244,SW,Violence,1,3.0,1.0,1
244,SW,SelfHarm,1,1.0,1.0,1
244,SW,Insult,1,3.0,3.0,3
244,SW,SexualContent,1,1.0,1.0,1
969,SW,Toxicity,4,3.0,3.0,3
969,SW,IdentityAttack,2,3.0,3.0,3
969,SW,Bias,2,3.0,3.0,3
969,SW,Microaggression,2,3.0,1.0,1
969,SW,Violence,3,3.0,1.0,1
969,SW,SelfHarm,1,1.0,1.0,1
969,SW,Insult,3,3.0,3.0,3
969,SW,SexualContent,1,1.0,1.0,1
484,SW,Toxicity,5,3.0,3.0,3
484,SW,IdentityAttack,3,3.0,3.0,3
484,SW,Bias,3,3.0,3.0,3
484,SW,Microaggression,3,3.0,1.0,1
484,SW,Violence,3,1.0,1.0,1
484,SW,SelfHarm,3,1.0,1.0,1
484,SW,Insult,1,2.0,3.0,3
484,SW,SexualContent,1,1.0,1.0,1
59,SW,Toxicity,4,3.0,3.0,3
59,SW,IdentityAttack,2,3.0,1.0,3
59,SW,Bias,1,3.0,1.0,3
59,SW,Microaggression,1,3.0,1.0,1
59,SW,Violence,2,3.0,1.0,3
59,SW,SelfHarm,1,1.0,1.0,1
59,SW,Insult,3,3.0,3.0,3
59,SW,SexualContent,1,1.0,1.0,1
930,SW,Toxicity,3,5.0,3.0,5
930,SW,IdentityAttack,3,3.0,1.0,3
930,SW,Bias,2,3.0,1.0,3
930,SW,Microaggression,3,3.0,1.0,1
930,SW,Violence,1,3.0,1.0,3
930,SW,SelfHarm,1,1.0,1.0,1
930,SW,Insult,3,3.0,3.0,3
930,SW,SexualContent,1,1.0,1.0,1
138,SW,Toxicity,4,,5.0,5
138,SW,IdentityAttack,3,,3.0,3
138,SW,Bias,1,,3.0,3
138,SW,Microaggression,3,,1.0,1
138,SW,Violence,3,,3.0,3
138,SW,SelfHarm,3,,1.0,1
138,SW,Insult,3,,3.0,3
138,SW,SexualContent,1,,1.0,1
1043,SW,Toxicity,3,3.0,3.0,3
1043,SW,IdentityAttack,3,3.0,3.0,3
1043,SW,Bias,3,3.0,3.0,3
1043,SW,Microaggression,3,3.0,1.0,1
1043,SW,Violence,1,1.0,1.0,1
1043,SW,SelfHarm,1,1.0,1.0,1
1043,SW,Insult,3,3.0,3.0,3
1043,SW,SexualContent,1,1.0,1.0,1
862,SW,Toxicity,3,3.0,3.0,3
862,SW,IdentityAttack,3,3.0,1.0,3
862,SW,Bias,1,3.0,1.0,3
862,SW,Microaggression,3,3.0,1.0,1
862,SW,Violence,1,1.0,1.0,1
862,SW,SelfHarm,1,1.0,1.0,1
862,SW,Insult,3,3.0,3.0,3
862,SW,SexualContent,1,1.0,1.0,1
1019,SW,Toxicity,2,3.0,3.0,3
1019,SW,IdentityAttack,2,3.0,3.0,3
1019,SW,Bias,2,3.0,3.0,3
1019,SW,Microaggression,3,2.0,1.0,1
1019,SW,Violence,1,1.0,1.0,1
1019,SW,SelfHarm,1,1.0,1.0,1
1019,SW,Insult,2,2.0,3.0,3
1019,SW,SexualContent,2,1.0,1.0,1
615,SW,Toxicity,3,3.0,1.0,3
615,SW,IdentityAttack,3,2.0,1.0,1
615,SW,Bias,2,2.0,1.0,1
615,SW,Microaggression,3,2.0,1.0,1
615,SW,Violence,3,1.0,1.0,1
615,SW,SelfHarm,1,1.0,1.0,1
615,SW,Insult,3,1.0,1.0,3
615,SW,SexualContent,1,1.0,1.0,1
924,SW,Toxicity,3,3.0,3.0,3
924,SW,IdentityAttack,2,3.0,1.0,3
924,SW,Bias,1,3.0,1.0,3
924,SW,Microaggression,1,3.0,1.0,1
924,SW,Violence,1,1.0,1.0,1
924,SW,SelfHarm,1,1.0,1.0,1
924,SW,Insult,3,2.0,3.0,3
924,SW,SexualContent,1,1.0,1.0,1
362,SW,Toxicity,5,3.0,3.0,3
362,SW,IdentityAttack,2,3.0,1.0,1
362,SW,Bias,1,3.0,1.0,1
362,SW,Microaggression,1,3.0,1.0,1
362,SW,Violence,1,1.0,1.0,1
362,SW,SelfHarm,1,1.0,1.0,1
362,SW,Insult,1,2.0,3.0,3
362,SW,SexualContent,2,1.0,1.0,1
959,SW,Toxicity,3,3.0,3.0,3
959,SW,IdentityAttack,3,3.0,1.0,3
959,SW,Bias,3,3.0,1.0,3
959,SW,Microaggression,3,3.0,1.0,1
959,SW,Violence,1,1.0,1.0,1
959,SW,SelfHarm,1,1.0,1.0,1
959,SW,Insult,3,3.0,3.0,3
959,SW,SexualContent,3,1.0,1.0,1
664,SW,Toxicity,4,3.0,3.0,3
664,SW,IdentityAttack,2,3.0,1.0,3
664,SW,Bias,1,3.0,1.0,3
664,SW,Microaggression,3,3.0,1.0,1
664,SW,Violence,3,3.0,1.0,1
664,SW,SelfHarm,1,1.0,1.0,1
664,SW,Insult,3,3.0,3.0,3
664,SW,SexualContent,1,1.0,1.0,1
475,SW,Toxicity,4,3.0,3.0,3
475,SW,IdentityAttack,2,3.0,3.0,3
475,SW,Bias,1,3.0,3.0,3
475,SW,Microaggression,3,3.0,1.0,1
475,SW,Violence,1,3.0,3.0,3
475,SW,SelfHarm,1,1.0,1.0,1
475,SW,Insult,3,3.0,3.0,3
475,SW,SexualContent,1,1.0,1.0,1
922,SW,Toxicity,3,3.0,3.0,3
922,SW,IdentityAttack,3,3.0,1.0,1
922,SW,Bias,1,3.0,1.0,1
922,SW,Microaggression,3,1.0,1.0,1
922,SW,Violence,1,3.0,1.0,1
922,SW,SelfHarm,1,1.0,1.0,1
922,SW,Insult,3,3.0,3.0,3
922,SW,SexualContent,1,1.0,1.0,1
1012,SW,Toxicity,4,3.0,3.0,3
1012,SW,IdentityAttack,3,2.0,1.0,1
1012,SW,Bias,3,2.0,1.0,1
1012,SW,Microaggression,3,3.0,1.0,1
1012,SW,Violence,2,1.0,1.0,1
1012,SW,SelfHarm,1,1.0,1.0,1
1012,SW,Insult,3,3.0,3.0,3
1012,SW,SexualContent,3,1.0,1.0,1
463,SW,Toxicity,5,3.0,3.0,3
463,SW,IdentityAttack,3,3.0,1.0,3
463,SW,Bias,3,3.0,1.0,3
463,SW,Microaggression,3,3.0,1.0,1
463,SW,Violence,1,3.0,1.0,1
463,SW,SelfHarm,1,1.0,1.0,1
463,SW,Insult,3,3.0,3.0,3
463,SW,SexualContent,1,1.0,1.0,1
711,SW,Toxicity,3,3.0,1.0,3
711,SW,IdentityAttack,3,3.0,1.0,3
711,SW,Bias,3,3.0,1.0,1
711,SW,Microaggression,3,3.0,1.0,1
711,SW,Violence,3,1.0,1.0,1
711,SW,SelfHarm,1,1.0,1.0,1
711,SW,Insult,3,3.0,1.0,3
711,SW,SexualContent,1,1.0,1.0,1
704,SW,Toxicity,3,3.0,3.0,3
704,SW,IdentityAttack,2,3.0,1.0,3
704,SW,Bias,3,3.0,1.0,3
704,SW,Microaggression,2,3.0,1.0,1
704,SW,Violence,2,3.0,1.0,1
704,SW,SelfHarm,1,1.0,1.0,1
704,SW,Insult,3,3.0,3.0,3
704,SW,SexualContent,1,1.0,1.0,1
1058,SW,Toxicity,3,3.0,3.0,3
1058,SW,IdentityAttack,3,2.0,1.0,1
1058,SW,Bias,3,2.0,1.0,1
1058,SW,Microaggression,1,2.0,1.0,1
1058,SW,Violence,1,2.0,1.0,1
1058,SW,SelfHarm,1,1.0,1.0,1
1058,SW,Insult,3,1.0,1.0,1
1058,SW,SexualContent,1,1.0,1.0,1
940,SW,Toxicity,4,3.0,1.0,3
940,SW,IdentityAttack,3,3.0,1.0,3
940,SW,Bias,3,3.0,1.0,3
940,SW,Microaggression,2,3.0,1.0,1
940,SW,Violence,1,3.0,1.0,1
940,SW,SelfHarm,1,1.0,1.0,1
940,SW,Insult,3,3.0,1.0,3
940,SW,SexualContent,1,1.0,1.0,1
776,SW,Toxicity,3,3.0,3.0,3
776,SW,IdentityAttack,2,3.0,1.0,1
776,SW,Bias,1,3.0,1.0,1
776,SW,Microaggression,3,3.0,1.0,1
776,SW,Violence,2,3.0,1.0,3
776,SW,SelfHarm,1,1.0,1.0,1
776,SW,Insult,3,3.0,3.0,3
776,SW,SexualContent,1,1.0,1.0,1
856,SW,Toxicity,4,3.0,3.0,3
856,SW,IdentityAttack,3,3.0,3.0,3
856,SW,Bias,3,3.0,3.0,3
856,SW,Microaggression,3,3.0,1.0,1
856,SW,Violence,3,3.0,1.0,1
856,SW,SelfHarm,1,1.0,1.0,1
856,SW,Insult,3,3.0,3.0,3
856,SW,SexualContent,1,1.0,1.0,1
346,SW,Toxicity,5,5.0,3.0,4
346,SW,IdentityAttack,3,3.0,3.0,3
346,SW,Bias,1,3.0,3.0,3
346,SW,Microaggression,1,3.0,1.0,1
346,SW,Violence,1,3.0,1.0,1
346,SW,SelfHarm,1,1.0,1.0,1
346,SW,Insult,1,3.0,3.0,3
346,SW,SexualContent,1,1.0,1.0,1
1066,SW,Toxicity,3,3.0,3.0,3
1066,SW,IdentityAttack,3,2.0,1.0,3
1066,SW,Bias,3,2.0,1.0,3
1066,SW,Microaggression,1,2.0,1.0,1
1066,SW,Violence,1,1.0,1.0,1
1066,SW,SelfHarm,1,1.0,1.0,1
1066,SW,Insult,3,1.0,3.0,3
1066,SW,SexualContent,1,1.0,1.0,1
603,SW,Toxicity,3,5.0,3.0,3
603,SW,IdentityAttack,2,3.0,1.0,1
603,SW,Bias,1,3.0,1.0,1
603,SW,Microaggression,3,3.0,1.0,1
603,SW,Violence,1,3.0,1.0,1
603,SW,SelfHarm,1,1.0,1.0,1
603,SW,Insult,3,3.0,3.0,3
603,SW,SexualContent,1,1.0,1.0,1
322,SW,Toxicity,3,3.0,3.0,3
322,SW,IdentityAttack,1,3.0,1.0,3
322,SW,Bias,1,3.0,1.0,3
322,SW,Microaggression,2,3.0,1.0,1
322,SW,Violence,1,3.0,1.0,1
322,SW,SelfHarm,1,1.0,1.0,1
322,SW,Insult,3,3.0,3.0,3
322,SW,SexualContent,1,1.0,1.0,1
767,SW,Toxicity,4,5.0,3.0,3
767,SW,IdentityAttack,3,3.0,3.0,3
767,SW,Bias,3,3.0,3.0,3
767,SW,Microaggression,3,3.0,1.0,1
767,SW,Violence,3,3.0,1.0,1
767,SW,SelfHarm,1,1.0,1.0,1
767,SW,Insult,3,3.0,3.0,3
767,SW,SexualContent,1,1.0,1.0,1
515,SW,Toxicity,3,3.0,3.0,3
515,SW,IdentityAttack,2,3.0,1.0,3
515,SW,Bias,1,3.0,1.0,3
515,SW,Microaggression,3,3.0,1.0,1
515,SW,Violence,1,3.0,1.0,3
515,SW,SelfHarm,1,1.0,1.0,1
515,SW,Insult,3,3.0,3.0,3
515,SW,SexualContent,1,1.0,1.0,1
168,SW,Toxicity,3,3.0,3.0,3
168,SW,IdentityAttack,2,3.0,1.0,1
168,SW,Bias,1,3.0,1.0,1
168,SW,Microaggression,3,3.0,1.0,1
